Target area,Source area,FLN,SLN
MT,F1,0.00000297790099670346,0
MT,F2,0.00000595580199340692,0.5
MT,F4,0.0000208453069769242,0.142857142857142
MT,F5,0.00000297790099670346,0
MT,FST,0.0618569595035243,0.285865588291931
MT,INSULA,0.0000446685149505519,0.0666666666666666
MT,IPa,0.0013326106960248,0.0558659217877094
MT,LB,0.00000297790099670346,1
MT,LIP,0.0228673017536858,0.529105352259408
MT,MB,0.0000804033269109935,0.074074074074074
MT,MIP,0.0000119116039868138,0
MT,MST,0.00574288207214262,0.186932849364791
MT,OPRO,0.00000297790099670346,1
MT,PBr,0.0000178674059802207,0
MT,PERIRHINAL,0.000887414497017632,0.00335570469798657
MT,PGa,0.00606598433028495,0.039273441335297
MT,PIP,0.00932231907018019,0.61475802587446
MT,Pro.St.,0.00000893370299011039,0.333333333333333
MT,ProM,0.00000297790099670346,0
MT,SII,0.00000297790099670346,0
MT,STPc,0.00178078479602867,0.0501672240802675
MT,STPi,0.000217386772759352,0.0273972602739726
MT,STPr,0.000242698931231332,0.0122699386503067
MT,TEa/ma,0.00226618265849133,0.0578186596583442
MT,TEa/mp,0.0150562674393327,0.324367088607594
MT,TEad,0.00106013275482643,0.0168539325842696
MT,TEav,0.00115840348771764,0.00514138817480719
MT,TEMPORAL_POLE,0.0000238232079736277,0
MT,TEO,0.038200513985712,0.332709697536638
MT,TEOm,0.0884496154040862,0.362130496262877
MT,TEpd,0.0135524274359974,0.207866402988354
MT,TEpv,0.0189066934280702,0.234682627185383
MT,TH/TF,0.00941314505057964,0.165137614678899
MT,TPt,0.0000268011089703311,0.444444444444444
MT,V1,0.018994541507473,0.890491494865564
MT,V2,0.119462965334254,0.941682350155173
MT,V3,0.051044200984494,0.896388775450673
MT,V3A,0.0335162757178974,0.863349622390048
MT,V4,0.380927139696313,0.615316061852124
MT,V4t,0.0771127463096361,0.470747248503572
MT,V6A,0.00000297790099670346,1
MT,VIP,0.00149490630034513,0.513944223107569
PBr,9,0.00125281884239538,0.281818181818181
PBr,10,0.00887223525660007,0.596277278562259
PBr,11,0.000694744994419261,0.245901639344262
PBr,12,0.00793831575590533,0.665710186513629
PBr,13,0.00233479875173686,0.309756097560975
PBr,14,0.000136671146443133,0
PBr,23,0.0128214619256964,0.278481012658227
PBr,25,0.00102788091387439,0.124653739612188
PBr,31,0.00185929705473679,0.355283307810107
PBr,32,0.0026508507778866,0.297529538131041
PBr,24a,0.00131261246896426,0.292841648590021
PBr,24b,0.00105635406938338,0.353099730458221
PBr,24c,0.000111045306485045,0.41025641025641
PBr,24d,0.0000227785244071889,0
PBr,29/30,0.00806644495569576,0.208965760677726
PBr,45A,0.000375845652718616,0.439393939393939
PBr,45B,0.0000569463110179722,0.8
PBr,46d,0.00419694312202455,0.485074626865671
PBr,46v,0.000868431243024076,0.373770491803278
PBr,7A,0.0000227785244071889,0.5
PBr,7m,0.000216395981868294,0.157894736842105
PBr,8B,0.000925377554042049,0.353846153846153
PBr,8l,0.00000284731555089861,0
PBr,8m,0.000444181225940183,0.583333333333333
PBr,8r,0.00000284731555089861,0
PBr,9/46d,0.00412291291770119,0.558011049723756
PBr,CORE,0.0836712147787066,0.532804736949567
PBr,DP,0.0000569463110179722,1
PBr,ENTORHINAL,0.00804366643128858,0.0138053097345132
PBr,F6,0.0000227785244071889,1
PBr,F7,0.000133823830892234,0.680851063829787
PBr,FST,0.00010250335983235,0.555555555555555
PBr,INSULA,0.00132969636226965,0.310492505353319
PBr,IPa,0.0000540989954670736,0
PBr,LB,0.0505967973394683,0.615700619020821
PBr,LIP,0.00000854194665269583,1
PBr,MB,0.0922957335823785,0.53398118155175
PBr,MST,0.000116739937586843,0.634146341463414
PBr,OPAI,0.00254550010250336,0.45413870246085
PBr,OPRO,0.0026536980934375,0.0311158798283261
PBr,Parainsula,0.00765643151636636,0.309408702119747
PBr,PBc,0.104835311268536,0.587386946956734
PBr,PERIRHINAL,0.00113607890480854,0.037593984962406
PBr,PGa,0.00246577526707819,0.184757505773672
PBr,Pro.St.,0.00633812441630031,0.163971248876909
PBr,ProM,0.00000854194665269583,0
PBr,STPc,0.0528945809890435,0.701458793131291
PBr,STPi,0.284227580237352,0.565771415405267
PBr,STPr,0.0678002778979977,0.454308751889803
PBr,TEMPORAL_POLE,0.143296849730074,0.399964233910227
PBr,TH/TF,0.0255375731760096,0.242390456015163
PBr,TPt,0.000743149358784537,0.601532567049808
PBr,V2,0.0000113892622035944,1
PBr,V4,0.0000227785244071889,0
ProM,1,0.000022093466409646,1
ProM,2,0.0275174124132141,0.551987153753512
ProM,3,0.00011046733204823,0
ProM,9,0.000022093466409646,0
ProM,11,0.000055233666024115,0
ProM,12,0.131290424139321,0.643247791333613
ProM,13,0.00162386978110898,0.159863945578231
ProM,44,0.0110688266712326,0.529940119760479
ProM,24a,0.0020215521764826,0.459016393442622
ProM,24b,0.000104943965445818,0.421052631578947
ProM,24c,0.00246342150467553,0.354260089686098
ProM,24d,0.000115990698650641,0.619047619047619
ProM,46d,0.000011046733204823,1
ProM,46v,0.000314831896337455,0.596491228070175
ProM,7A,0.0000165700998072345,0.666666666666666
ProM,7B,0.00111019668708471,0.611940298507462
ProM,7op,0.0000718037658313495,0.23076923076923
ProM,9/46v,0.0180779788896928,0.650779101741521
ProM,AIP,0.00422537545084479,0.678431372549019
ProM,ENTORHINAL,0.00222591674077183,0.233250620347394
ProM,F1,0.000066280399228938,0
ProM,F2,0.000011046733204823,0.5
ProM,F3,0.00153549591547039,0.79136690647482
ProM,F4,0.00319250589619384,0.242214532871972
ProM,F5,0.314323746610033,0.760560905320868
ProM,Gu,0.175085197929842,0.622133190321461
ProM,INSULA,0.0240929251197189,0.366345712975699
ProM,LIP,0.000596523593060442,0.611111111111111
ProM,MB,0.000022093466409646,0
ProM,OPAI,0.0038939734547001,0.239716312056737
ProM,OPRO,0.0275118890466116,0.304758080706685
ProM,PERIRHINAL,0.00122618738573535,0.018018018018018
ProM,PGa,0.000022093466409646,0
ProM,SII,0.242553120978298,0.608370906772327
ProM,TEa/ma,0.00119304718612088,0.407407407407407
ProM,TEav,0.000309308529735044,0.232142857142857
ProM,TEMPORAL_POLE,0.00189451474462714,0.221574344023323
STPc,2,0.0000709647659936841,0.2
STPc,5,0.0000283859063974736,1
STPc,9,0.0000283859063974736,0.5
STPc,10,0.00144768122627115,0.411764705882352
STPc,12,0.00413014938083241,0.329896907216494
STPc,13,0.0021786183160061,0.185667752442996
STPc,23,0.00315083561011957,0.193693693693693
STPc,31,0.00178831210304084,0.103174603174603
STPc,24b,0.000468367455558315,0.424242424242424
STPc,24c,0.0000141929531987368,0
STPc,29/30,0.000340630876769683,0
STPc,45A,0.0000283859063974736,0
STPc,45B,0.000766419472731788,0.462962962962962
STPc,46d,0.00716744136536209,0.639603960396039
STPc,46v,0.00306567789092715,0.583333333333333
STPc,7A,0.00144768122627115,0.441176470588235
STPc,7B,0.000227087251179789,0.375
STPc,7m,0.0000425788595962104,0
STPc,7op,0.000823191285526735,0.689655172413793
STPc,8B,0.000794805379129262,0.5
STPc,8l,0.000510946315154525,0.805555555555555
STPc,8m,0.00725259908455451,0.553816046966731
STPc,8r,0.000496753361955788,0.514285714285714
STPc,9/46d,0.00229925841819536,0.314814814814814
STPc,CORE,0.0132987971472164,0.779082177161152
STPc,DP,0.000198701344782315,0.785714285714285
STPc,ENTORHINAL,0.000596104034346946,0
STPc,F5,0.00103608558350778,0.602739726027397
STPc,F6,0.0000141929531987368,1
STPc,F7,0.000723840613135578,0.274509803921568
STPc,FST,0.0062448994074442,0.468181818181818
STPc,INSULA,0.0202604406911968,0.666199649737302
STPc,IPa,0.00618812759464925,0.338302752293577
STPc,LB,0.0571976013909094,0.660421836228287
STPc,LIP,0.0286413795550509,0.670961347869177
STPc,MB,0.0224177695774048,0.643241532130421
STPc,MST,0.18561544193308,0.582199113014222
STPc,MT,0.000738033566334314,0.423076923076923
STPc,Parainsula,0.00021999077458042,0.129032258064516
STPc,PBc,0.0922329063619912,0.532199738401169
STPc,PBr,0.0201539935422062,0.210915492957746
STPc,PERIRHINAL,0.00066706880034063,0.0425531914893617
STPc,PGa,0.0120285278359294,0.466076696165191
STPc,PIP,0.00491076180676294,0.705202312138728
STPc,Pro.St.,0.000198701344782315,0
STPc,STPi,0.409551857502749,0.611415303576379
STPc,STPr,0.0123975446190966,0.155981682884945
STPc,TEa/ma,0.000525139268353262,0.135135135135135
STPc,TEa/mp,0.000383209736365894,0.296296296296296
STPc,TEad,0.000766419472731788,0.0185185185185185
STPc,TEav,0.000397402689564631,0.0357142857142857
STPc,TEMPORAL_POLE,0.00386048327005641,0.0330882352941176
STPc,TEO,0.000170315438384841,0.5
STPc,TEOm,0.00031224497037221,0.159090909090909
STPc,TEpd,0.000808998332327999,0.280701754385964
STPc,TEpv,0.00143348827307241,0.108910891089108
STPc,TH/TF,0.0093673491111663,0.0454545454545454
STPc,TPt,0.0459851683639073,0.607407407407407
STPc,V2,0.000397402689564631,0.214285714285714
STPc,V3A,0.0000283859063974736,1
STPc,V4,0.0013909094134762,0.520408163265306
STPc,V6A,0.0000141929531987368,0
STPc,VIP,0.0000567718127949473,0
STPi,9,0.00045710961280738,0.136363636363636
STPi,10,0.0232606459789937,0.778472532380527
STPi,11,0.000311665645095941,0.1
STPi,12,0.00578659214394797,0.337522441651705
STPi,13,0.000207777096730627,0.2
STPi,14,0.0131419013682121,0.682213438735177
STPi,23,0.000446720757970848,0.0697674418604651
STPi,25,0.0026179914188059,0.571428571428571
STPi,32,0.000332443354769003,0.375
STPi,24c,0.000135055112874907,0
STPi,24d,0.0000415554193461254,0
STPi,29/30,0.0000415554193461254,0
STPi,45A,0.000373998774115129,0
STPi,46d,0.00350104407991107,0.43620178041543
STPi,46v,0.00251410287044059,0.483471074380165
STPi,8B,0.000207777096730627,0.4
STPi,8m,0.0000415554193461254,0
STPi,9/46d,0.000197388241894096,0.368421052631578
STPi,CORE,0.0181597182542568,0.870709382151029
STPi,F6,0.0000831108386922509,1
STPi,F7,0.0000831108386922509,1
STPi,Gu,0.0000415554193461254,0
STPi,INSULA,0.000602553580518819,0.896551724137931
STPi,IPa,0.00112199632234538,0.407407407407407
STPi,LB,0.0700208815982214,0.809198813056379
STPi,LIP,0.0000415554193461254,0.5
STPi,MB,0.0107628536106464,0.787644787644787
STPi,MST,0.0685456642114339,0.71354956047287
STPi,MT,0.0000415554193461254,1
STPi,OPRO,0.000581775870845756,0.5
STPi,Parainsula,0.000851886096595572,0.146341463414634
STPi,PBc,0.0563699263430192,0.80501290084777
STPi,PBr,0.334770458252386,0.549962760675273
STPi,PERIRHINAL,0.0000415554193461254,1
STPi,PGa,0.00415554193461254,0.375
STPi,Pro.St.,0.0000727219838557195,0
STPi,STPc,0.227993808242517,0.806433974300555
STPi,STPr,0.0249540293173483,0.302248126561198
STPi,TEa/ma,0.0000831108386922509,0
STPi,TEa/mp,0.000270110225749815,0.461538461538461
STPi,TEav,0.000166221677384501,0.25
STPi,TEMPORAL_POLE,0.125684365812356,0.752851711026615
STPi,TEpd,0.000145443967711439,0.428571428571428
STPi,TH/TF,0.000623331290191882,0.766666666666666
STPi,TPt,0.0000831108386922509,0.5
STPi,V4t,0.0000311665645095941,0
STPr,9,0.00171323968714279,0.746019108280254
STPr,10,0.0329553111794345,0.655049668874172
STPr,11,0.00459955750401711,0.40717674970344
STPr,12,0.0168445835163426,0.597700218641185
STPr,13,0.00145679935180613,0.344569288389513
STPr,14,0.0130007065749665,0.488091490924352
STPr,23,0.000647921060026135,0.334736842105263
STPr,25,0.00699481935960846,0.366614664586583
STPr,32,0.00161775658355999,0.526138279932546
STPr,44,0.000114579724299358,0.238095238095238
STPr,24a,0.00087298837561416,0.4625
STPr,24b,0.00133403536148538,0.625766871165644
STPr,24c,0.000272808867379425,0.849999999999999
STPr,29/30,0.000137768478026609,0.099009900990099
STPr,45A,0.0021824709390354,0.625
STPr,45B,0.000807514247443098,0.804054054054054
STPr,46d,0.0101048404477339,0.555615550755939
STPr,46v,0.00898905218015206,0.535204855842185
STPr,7A,0.000193694295839391,0.859154929577464
STPr,8B,0.000600179508234735,0.836363636363636
STPr,8l,0.0000491055961282965,0.333333333333333
STPr,8m,0.000354651527593252,0.738461538461538
STPr,8r,0.0000600179508234735,0.727272727272727
STPr,9/46d,0.000102303325267284,0.479999999999999
STPr,9/46v,0.000538797513074364,0.70886075949367
STPr,CORE,0.00100666472063007,0.319783197831978
STPr,DP,0.0000381932414331195,0.714285714285714
STPr,ENTORHINAL,0.00394481622230648,0.0608575380359612
STPr,F1,0.000010912354695177,0.5
STPr,F2,0.0000163685320427655,0.666666666666666
STPr,F4,0.0000054561773475885,1
STPr,F7,0.0000518336848020908,0.789473684210526
STPr,FST,0.00232705963874649,0.723329425556858
STPr,Gu,0.0000054561773475885,0
STPr,INSULA,0.000984840011239725,0.318559556786703
STPr,IPa,0.0209817299901516,0.42894292029645
STPr,LB,0.00731127764576859,0.452985074626865
STPr,LIP,0.000124128034657638,0.901098901098901
STPr,MB,0.0168568599153746,0.496034957112801
STPr,MST,0.0188510927359182,0.645730824891461
STPr,MT,0.0000163685320427655,0.833333333333333
STPr,OPAI,0.000297361665443573,0.394495412844036
STPr,OPRO,0.00619821746686054,0.320862676056338
STPr,Parainsula,0.00632370954585507,0.541846419327006
STPr,PBc,0.0089208499633072,0.52874617737003
STPr,PBr,0.198558477944767,0.457098498275696
STPr,PERIRHINAL,0.00979929451626895,0.356069042316258
STPr,PGa,0.0331953829827284,0.533777120315581
STPr,Pro.St.,0.000126856123331432,0.086021505376344
STPr,STPc,0.0302613236140627,0.880279468109082
STPr,STPi,0.240140005510739,0.606429991479693
STPr,TEa/ma,0.02389260060509,0.401918246174925
STPr,TEa/mp,0.00402393079384652,0.341694915254237
STPr,TEad,0.000624732306298883,0.515283842794759
STPr,TEav,0.0137986725120513,0.511269276393831
STPr,TEMPORAL_POLE,0.226529571117179,0.50010838672383
STPr,TEO,0.0000054561773475885,0
STPr,TEOm,0.000212790916555951,0.666666666666666
STPr,TEpd,0.000957559124501782,0.287749287749287
STPr,TEpv,0.0016614060023407,0.500821018062397
STPr,TH/TF,0.0153714156324937,0.366758363652497
STPr,TPt,0.0000136404433689712,0.4
STPr,V2,0.0000054561773475885,1
STPr,V4,0.00000272808867379425,1
TEO,1,0.0000256476019492177,0
TEO,2,0.0000384714029238266,0
TEO,3,0.000121826109258784,0.210526315789473
TEO,5,0.0000256476019492177,1
TEO,11,0.0000128238009746088,0
TEO,12,0.000237240318030264,0.378378378378378
TEO,23,0.0000128238009746088,1
TEO,44,0.0000128238009746088,0.5
TEO,24a,0.0000769428058476532,0
TEO,24b,0.0000384714029238266,0
TEO,24d,0.0000192357014619133,0.333333333333333
TEO,45A,0.0000192357014619133,0.666666666666666
TEO,45B,0.000416773531674788,0.507692307692307
TEO,46d,0.0000128238009746088,0.5
TEO,46v,0.0000384714029238266,0.5
TEO,7A,0.000461656835085919,0
TEO,7B,0.0000256476019492177,1
TEO,7m,0.0000512952038984354,0.375
TEO,8B,0.0000128238009746088,0
TEO,8l,0.00608489356245191,0.749209694415173
TEO,8r,0.000538599640933572,0.797619047619047
TEO,9/46d,0.0000256476019492177,1
TEO,9/46v,0.00039112592972557,0.672131147540983
TEO,DP,0.0011669658886894,0.263736263736263
TEO,ENTORHINAL,0.0000256476019492177,1
TEO,F2,0.00000641190048730443,1
TEO,F5,0.0000384714029238266,0.833333333333333
TEO,F7,0.000044883303411131,0.857142857142857
TEO,FST,0.0697486535008976,0.371943371943371
TEO,INSULA,0.000128238009746088,0.299999999999999
TEO,IPa,0.00558476532444216,0.117106773823191
TEO,LB,0.0000128238009746088,1
TEO,LIP,0.00789946140035906,0.308441558441558
TEO,MB,0.0000384714029238266,0
TEO,MIP,0.0000192357014619133,0
TEO,MST,0.000583482944344703,0
TEO,MT,0.0243972813541933,0.424178712220762
TEO,Parainsula,0.000044883303411131,0.714285714285714
TEO,PBc,0.0000769428058476532,1
TEO,PBr,0.0000512952038984354,0.25
TEO,PERIRHINAL,0.0175109002308284,0.0377151226656902
TEO,PGa,0.00454603744549884,0.0394922425952045
TEO,PIP,0.00171197743011028,0.48314606741573
TEO,ProM,0.0000128238009746088,1
TEO,STPc,0.0000192357014619133,0
TEO,STPi,0.000128238009746088,0
TEO,STPr,0.0013144395998974,0.073170731707317
TEO,TEa/ma,0.0156899204924339,0.474049856967715
TEO,TEa/mp,0.0294883303411131,0.307675581648184
TEO,TEad,0.00880353936906899,0.233794610342316
TEO,TEav,0.0156322133880482,0.306808859721082
TEO,TEMPORAL_POLE,0.000314183123877917,0.183673469387755
TEO,TEOm,0.0403372659656322,0.482753139405499
TEO,TEpd,0.231322133880482,0.349668764032486
TEO,TEpv,0.0907604513977943,0.304415400918403
TEO,TH/TF,0.0145934855091048,0.023725834797891
TEO,V2,0.0246152859707617,0.936962750716332
TEO,V3,0.122396768402154,0.842527109853842
TEO,V3A,0.000493716337522441,0.337662337662337
TEO,V4,0.25587330084637,0.664085601162732
TEO,V4t,0.00586688894588355,0.520218579234972
TEpd,3,0.0000050127072127844,1
TEpd,11,0.0000350889504894908,0.142857142857142
TEpd,12,0.00182211907184713,0.504814305364511
TEpd,13,0.000340864090469339,0.566176470588235
TEpd,23,0.00000751906081917661,0
TEpd,44,0.0000275698896703142,0.272727272727272
TEpd,24a,0.000270686189490358,0.203703703703703
TEpd,24b,0.0000350889504894908,0.142857142857142
TEpd,45A,0.000942388956003468,0.712765957446808
TEpd,45B,0.00648644313334302,0.675425038639876
TEpd,46d,0.0000150381216383532,0
TEpd,46v,0.000408535637841929,0.429447852760736
TEpd,7A,0.00202012100675211,0.503722084367245
TEpd,8l,0.00459414616051691,0.725040916530278
TEpd,8m,0.000025063536063922,0.2
TEpd,8r,0.00191986686249642,0.596605744125326
TEpd,9/46v,0.00141859614121798,0.485865724381625
TEpd,CORE,0.00000751906081917661,0
TEpd,DP,0.0000802033154045505,0.6875
TEpd,ENTORHINAL,0.000343370444075731,0.102189781021897
TEpd,F5,0.00000751906081917661,0
TEpd,F6,0.0000150381216383532,0.666666666666666
TEpd,FST,0.00104514945386554,0.225419664268585
TEpd,INSULA,0.0000776969617981583,0
TEpd,IPa,0.00634608733138506,0.178909952606635
TEpd,LB,0.0000150381216383532,0
TEpd,LIP,0.0028271668680104,0.721631205673758
TEpd,MB,0.0000050127072127844,0
TEpd,MST,0.0000100254144255688,1
TEpd,MT,0.0000150381216383532,0.333333333333333
TEpd,OPAI,0.0000100254144255688,1
TEpd,OPRO,0.0000802033154045505,0.125
TEpd,Parainsula,0.0000050127072127844,0
TEpd,PBr,0.0000601524865534128,0
TEpd,PERIRHINAL,0.0350688996606397,0.0754716981132075
TEpd,PGa,0.00044362458833142,0.112994350282485
TEpd,PIP,0.000110279558681256,0.863636363636363
TEpd,Pro.St.,0.000050127072127844,0.1
TEpd,SII,0.000493751660459264,0.223350253807106
TEpd,STPc,0.0000050127072127844,0
TEpd,STPi,0.000025063536063922,0.2
TEpd,STPr,0.000428586466693066,0.204678362573099
TEpd,TEa/ma,0.0651626874125909,0.363206277164506
TEpd,TEa/mp,0.243815572476227,0.465136360365546
TEpd,TEad,0.268578346107382,0.516456853834022
TEpd,TEav,0.114956414510784,0.448960013953691
TEpd,TEMPORAL_POLE,0.00117046713418515,0.00856531049250535
TEpd,TEO,0.137626382880602,0.679736300559086
TEpd,TEOm,0.0174241702716386,0.709723820483314
TEpd,TEpv,0.0389612668113668,0.280411707944676
TEpd,TH/TF,0.0161910442972936,0.0359133126934984
TEpd,V2,0.000175444752447454,0.971428571428571
TEpd,V3,0.000190482874085807,0.921052631578947
TEpd,V3A,0.000350889504894908,0.914285714285714
TEpd,V4,0.027389432210654,0.952964860907759
TEpd,V4t,0.0000576461329470206,0.913043478260869
V1,7op,0.0000659050966608084,0.333333333333333
V1,8l,0.000214684118525331,0.1042117938987
V1,8r,0.00000177866315677137,0
V1,CORE,0.000042051754745834,0
V1,DP,0.000490637041097486,0.00396039603960396
V1,FST,0.00753122972460406,0.0209293811178434
V1,IPa,0.00123138579723802,0.0175115207373271
V1,LB,0.0000634481310803355,0.0625
V1,LIP,0.00128736730333548,0.0090893817204301
V1,MB,0.0000378173394569862,0
V1,MST,0.00657381509914302,0.00880432436773186
V1,MT,0.0588525473534034,0.173237489679667
V1,PBc,0.000113822753789407,0.277631578947368
V1,PERIRHINAL,0.00175777147271706,0.00724587163957997
V1,PGa,0.000734234359526822,0.00380952380952381
V1,PIP,0.000849245268272242,0
V1,STPc,0.00165352035728847,0.0362143641503916
V1,STPi,0.000432133483605143,0.0817295443410093
V1,STPr,0.0000193697710907018,0.0476190476190476
V1,TEa/ma,0.000708908111671291,0.0292163009404388
V1,TEa/mp,0.00226808749028876,0.0212622334055139
V1,TEad,0.000876161772768128,0.00588924387646432
V1,TEav,0.00105888828013761,0
V1,TEO,0.0270345555090393,0.0960278150710446
V1,TEOm,0.00192365627604122,0.00989603388525221
V1,TEpd,0.00363082399674475,0.0205006579018157
V1,TEpv,0.00540838534137608,0.00188783383290455
V1,TH/TF,0.00397199466017749,0.00587234846695327
V1,TPt,0.0000219683655536028,0.5
V1,V2,0.732157206186421,0.420794740528446
V1,V3,0.00690650282266755,0.0670213385593043
V1,V3A,0.00218196834145285,0.00435080842724154
V1,V4,0.12773034369581,0.296524614628026
V1,V4t,0.00216778426111256,0.0226496999905188
V2,8l,0.000108907798175644,0.242494824016563
V2,8m,0.0000246772868506778,0
V2,DP,0.00042114875688123,0.0745642701525054
V2,FST,0.00207175558784592,0.0704677965820801
V2,IPa,0.0000634582517916799,0.37037037037037
V2,LIP,0.000953785754111445,0.0491658661746638
V2,MB,0.00000949578036212515,0
V2,MST,0.000745755738574834,0.0188272924277351
V2,MT,0.0357308577193216,0.268649674375463
V2,PBc,0.00000177972360892353,0
V2,PERIRHINAL,0.000204399068792389,0.035
V2,PGa,0.000149510552628734,0.0232909860859044
V2,PIP,0.00043631948303666,0.00631295865809745
V2,STPc,0.0000874023125401056,0
V2,STPi,0.0000694670065305665,0.074074074074074
V2,STPr,0.00000889861804461767,0.4
V2,TEa/ma,0.0000579976529922244,0
V2,TEa/mp,0.0001061158361554,0.0526315789473684
V2,TEad,0.000169612197314459,0.0166666666666666
V2,TEav,0.000237691029642718,0.0142450142450142
V2,TEO,0.00327419020635305,0.0910310559987184
V2,TEOm,0.0016854781025118,0.0513666012219228
V2,TEpd,0.00105268160588938,0.0323762732497334
V2,TEpv,0.00114810255950047,0.0192179833427934
V2,TH/TF,0.00179309161289605,0.0100290927579085
V2,TPt,0.000000930979073452386,0
V2,V1,0.763562237306822,0.735960124778217
V2,V3,0.0312381406479283,0.321376461405531
V2,V3A,0.00193120401981888,0.0274555979531611
V2,V4,0.151331499484247,0.254470984579904
V2,V4t,0.00115822960448327,0.237627105654341
V2,V6,0.0000053391708267706,0
V2,V6A,0.0000269709630390145,0.38095238095238
V2,VIP,0.000132867581406909,0.00757575757575757
V4,45B,0.0000358673341520662,0.25
V4,7A,0.000104648104496694,0.0434782608695652
V4,8l,0.00242079947131753,0.604238305769335
V4,8r,0.0000687807703446278,0.473684210526315
V4,9/46d,0.00000362004054445409,0
V4,9/46v,0.0000160403789806873,0
V4,DP,0.0000974080234077858,0
V4,ENTORHINAL,0.0000646611228614616,0
V4,FST,0.0125398580732898,0.165893739824466
V4,INSULA,0.0000701744515012614,0.483333333333333
V4,IPa,0.00127012618511984,0.0620915032679738
V4,LB,0.0000106935859871249,1
V4,LIP,0.00266255325323753,0.215392934390771
V4,MST,0.000126035276470943,0.0434782608695652
V4,MT,0.0846793577327581,0.460765636318955
V4,PERIRHINAL,0.00748357161077073,0.000433651344319167
V4,PGa,0.000602171528203743,0.025
V4,PIP,0.000648565912696696,0.148770491803278
V4,STPc,0.000107935073748673,0
V4,STPi,0.000232304993757243,0
V4,STPr,0.000256584667704263,0.074074074074074
V4,TEa/ma,0.0054547180798177,0.0355647756817739
V4,TEa/mp,0.022449284298079,0.155161841796989
V4,TEad,0.00312925836912154,0.012964609785419
V4,TEav,0.0075662884184574,0.0243866822429906
V4,TEO,0.237817167951194,0.430379799574905
V4,TEOm,0.0163052604682232,0.248414610009493
V4,TEpd,0.0748787813277241,0.274665300725294
V4,TEpv,0.0273080848012951,0.0390241909120627
V4,TH/TF,0.0142238691604047,0.0120660788891619
V4,V1,0.0130466906150964,0.98172205987943
V4,V2,0.390846457627469,0.926048750742288
V4,V3,0.0294489623167754,0.659411144074286
V4,V3A,0.000100195385721053,0
V4,V4t,0.043923223589269,0.439250155283498
